tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,rating,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
6.74646E+17,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,5,10,None,None,2015,12,9,5,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,flat-coated_retriever,0.837448,1499,538,6831417,103,Twitter for iPhone,Original tweet,https://t.co/YPfw7oahbD
6.74671E+17,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9,10,Jeb,None,2015,12,9,9,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,malamute,0.180079,1692,699,6831417,103,Twitter for iPhone,Original tweet,https://t.co/NRNExUy9Hm
6.7474E+17,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",11,10,None,None,2015,12,9,11,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,Dandie_Dinmont,0.175915,1172,422,6831416,103,Twitter for iPhone,Original tweet,https://t.co/URNs5zFskc
6.74075E+17,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11,10,Mitch,None,2015,12,8,11,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,Airedale,0.305392,1020,305,6831417,103,Twitter for iPhone,Original tweet,https://t.co/7jOPktauh4
6.74743E+17,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10,10,Sophie,None,2015,12,10,10,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,Bernese_mountain_dog,0.583054,1470,587,6831207,103,Twitter for iPhone,Original tweet,https://t.co/VagYftZccT
6.74052E+17,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10,10,Lucy,None,2015,12,8,10,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,Shih-Tzu,0.179777,1516,516,6831417,103,Twitter for iPhone,Original tweet,https://t.co/YE2XDHy4Yk
6.73637E+17,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,10,10,a,None,2015,12,6,10,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,pug,0.0190443,1168,394,6831417,103,Twitter for iPhone,Original tweet,https://t.co/gKlLpNzIl3
6.73663E+17,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12,10,Kendall,None,2015,12,7,12,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,Labrador_retriever,0.95767,1302,384,6831417,103,Twitter for iPhone,Original tweet,https://t.co/fJulMurnfj
6.7368E+17,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13,10,Shnuggles,None,2015,12,7,13,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,Samoyed,0.989853,1426,499,6831417,103,Twitter for iPhone,Original tweet,https://t.co/GwvpQiQ7oQ
6.73687E+17,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11,10,George,None,2015,12,7,11,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,Pekinese,0.185903,1506,465,6831417,103,Twitter for iPhone,Original tweet,https://t.co/wImU0jdx3E
6.73689E+17,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9,10,Larry,None,2015,12,7,9,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,soft-coated_wheaten_terrier,0.340806,1317,527,6831417,103,Twitter for iPhone,Original tweet,https://t.co/jMki5GOV3y
6.7369E+17,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,11,10,None,None,2015,12,7,11,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,Chesapeake_Bay_retriever,0.38222,1816,689,6831417,103,Twitter for iPhone,Original tweet,https://t.co/YPsJasNVGe
6.73706E+17,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8,10,Dot,None,2015,12,7,8,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,Shih-Tzu,0.165383,1308,422,6831417,103,Twitter for iPhone,Original tweet,https://t.co/Ymg4fwKlZd
6.73709E+17,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12,10,Riley,None,2015,12,7,12,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,golden_retriever,0.936333,1115,308,6831417,103,Twitter for iPhone,Original tweet,https://t.co/kLV8zUCfc8
6.7371E+17,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12,10,None,None,2015,12,7,12,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,Chihuahua,0.330171,886,296,6831417,103,Twitter for iPhone,Original tweet,https://t.co/s2ktuPQd79
6.73711E+17,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,10,10,None,None,2015,12,7,10,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,Maltese_dog,0.607401,1083,318,6831417,103,Twitter for iPhone,Original tweet,https://t.co/MTOOksRzvH
6.73888E+17,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10,10,None,None,2015,12,7,10,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,Brabancon_griffon,0.216767,973,267,6831417,103,Twitter for iPhone,Original tweet,https://t.co/6qYd6BNSPd
6.73906E+17,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,3,10,None,None,2015,12,7,3,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,soft-coated_wheaten_terrier,0.0489277,3327,1740,6831417,103,Twitter for iPhone,Original tweet,https://t.co/t5rQHl6W8M
6.74014E+17,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11,10,Aiden,None,2015,12,7,11,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,Pembroke,0.74232,1636,693,6831417,103,Twitter for iPhone,Original tweet,https://t.co/Ac37LOe3xD
6.74019E+17,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10,10,Acro,None,2015,12,8,10,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,collie,0.992732,1180,322,6831417,103,Twitter for iPhone,Original tweet,https://t.co/fqiEsTduEs
6.74025E+17,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,10,10,None,None,2015,12,8,10,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,Pomeranian,0.6485,1868,1309,6831417,103,Twitter for iPhone,Original tweet,https://t.co/qzYXbyv0SJ
6.74036E+17,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9,10,Daisy,None,2015,12,8,9,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,toy_poodle,0.685617,876,233,6831416,103,Twitter for iPhone,Original tweet,https://t.co/jcNdw43BIP
6.74043E+17,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,12,10,None,None,2015,12,8,12,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,toy_poodle,0.927975,750,136,6831416,103,Twitter for iPhone,Original tweet,https://t.co/sAI6gCGZYX
6.74053E+17,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10,10,Stanley,None,2015,12,8,10,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,Cardigan,0.984725,3477,1399,6831417,103,Twitter for iPhone,Original tweet,https://t.co/gQAMg5ypW5
6.74752E+17,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12,10,None,None,2015,12,10,12,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,vizsla,0.665516,1540,501,6831416,103,Twitter for iPhone,Original tweet,https://t.co/rLf7asnHxO
6.74765E+17,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10,10,None,None,2015,12,10,10,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,Samoyed,0.634695,826,258,6831416,103,Twitter for iPhone,Original tweet,https://t.co/RBiQ8hPqwr
6.75522E+17,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,10,Sammy,None,2015,12,12,10,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker_spaniel,0.299708,1093,307,6831416,103,Twitter for iPhone,Original tweet,https://t.co/rO2zxf0OQ0
6.75531E+17,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,10,Ellie,None,2015,12,12,10,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,Pembroke,0.918441,1243,416,6831416,103,Twitter for iPhone,Original tweet,https://t.co/c9jmg3Xtzn
6.75534E+17,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11,10,a,None,2015,12,12,11,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,chow,0.749368,1904,452,6831416,103,Twitter for iPhone,Original tweet,https://t.co/H7kpabTfLj
6.75707E+17,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10,10,a,None,2015,12,12,10,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,English_springer,0.9903,679,103,6831416,103,Twitter for iPhone,Original tweet,https://t.co/7E0AiJXPmI
6.75707E+17,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,11,10,None,None,2015,12,12,11,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,Staffordshire_bullterrier,0.0593442,2100,746,6831416,103,Twitter for iPhone,Original tweet,https://t.co/ALJvbtcwf0
6.75711E+17,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12,10,Lenny,None,2015,12,12,12,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard_schnauzer,0.441427,1998,899,6831416,103,Twitter for iPhone,Original tweet,https://t.co/JWi6YrpiO1
6.75782E+17,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11,10,Buddah,None,2015,12,12,11,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,Maltese_dog,0.921968,1702,513,6831416,103,Twitter for iPhone,Original tweet,https://t.co/DVAqAnb624
6.75798E+17,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10,10,Bernie,None,2015,12,12,10,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,beagle,0.681218,10836,3663,6831416,103,Twitter for iPhone,Original tweet,https://t.co/whQKMygnK6
6.75821E+17,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11,10,None,None,2015,12,12,11,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,basset,0.556373,1107,247,6831416,103,Twitter for iPhone,Original tweet,https://t.co/lyXX3v5j4s
6.75823E+17,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10,10,None,None,2015,12,12,10,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,Pomeranian,0.46071,1606,574,6831415,103,Twitter for iPhone,Original tweet,https://t.co/GK2HJtkdQk
6.75853E+17,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,88,80,None,None,2015,12,13,11,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,Labrador_retriever,0.868367,2843,1410,6831415,103,Twitter for iPhone,Original tweet,https://t.co/y93p6FLvVw
6.75871E+17,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,11,10,None,None,2015,12,13,11,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,golden_retriever,0.263892,1734,611,6831415,103,Twitter for iPhone,Original tweet,https://t.co/QG708dDNH6
6.75878E+17,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",11,10,None,None,2015,12,13,11,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,Cardigan,0.0436271,4418,1526,6831415,103,Twitter for iPhone,Original tweet,https://t.co/sfsVCGIipI
6.75888E+17,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10,10,None,None,2015,12,13,10,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,West_Highland_white_terrier,0.672117,2514,1037,6831415,103,Twitter for iPhone,Original tweet,https://t.co/06oZdehGEa
6.75892E+17,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,6,10,Donny,None,2015,12,13,6,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,Italian_greyhound,0.305637,2248,946,6831415,103,Twitter for iPhone,Original tweet,https://t.co/kiW6Knb7Gp
6.76089E+17,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",9,10,None,None,2015,12,13,9,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,bull_mastiff,0.743808,1386,464,6831415,103,Twitter for iPhone,Original tweet,https://t.co/Cuz0Osnekp
6.76102E+17,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11,10,Striker,None,2015,12,13,11,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,Shih-Tzu,0.225848,2964,1251,6831415,103,Twitter for iPhone,Original tweet,https://t.co/B3xxSLjQSH
6.76146E+17,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10,10,Bert,None,2015,12,13,10,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,Irish_water_spaniel,0.388332,2026,724,6831415,103,Twitter for iPhone,Original tweet,https://t.co/lmQRrNxaQu
6.76192E+17,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10,10,None,None,2015,12,14,10,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,Chihuahua,0.376741,2402,1112,6831415,103,Twitter for iPhone,Original tweet,https://t.co/gwryaJO4tC
6.7622E+17,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,10,10,Kenneth,None,2015,12,14,10,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,whippet,0.000132464,79101,33731,6831415,103,Twitter for iPhone,Original tweet,https://t.co/uQt37xlYMJ
6.76237E+17,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,8,10,Winston,None,2015,12,14,8,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,French_bulldog,0.961996,1289,322,6831415,103,Twitter for iPhone,Original tweet,https://t.co/dOLQddhXLZ
6.75518E+17,12/10 stay woke https://t.co/XDiQw4Akiw,12,10,None,None,2015,12,12,12,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,Scottish_deerhound,0.240591,1378,492,6831416,103,Twitter for iPhone,Original tweet,https://t.co/XDiQw4Akiw
6.75497E+17,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,10,Reggie,None,2015,12,12,11,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla,0.519589,3308,1403,6831416,103,Twitter for iPhone,Original tweet,https://t.co/h3AWz4AzuC
6.7549E+17,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10,10,None,None,2015,12,12,10,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,West_Highland_white_terrier,0.139613,1362,645,6831416,103,Twitter for iPhone,Original tweet,https://t.co/MnTrKaQ8Wn
6.74789E+17,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9,10,Maggie,None,2015,12,10,9,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,miniature_poodle,0.349561,846,223,6831416,103,Twitter for iPhone,Original tweet,https://t.co/P3ElQ2wsjb
6.7479E+17,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13,10,None,None,2015,12,10,13,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,Labrador_retriever,0.801903,1152,271,6831416,103,Twitter for iPhone,Original tweet,https://t.co/L1puJISV1a
6.74793E+17,I have found another. 13/10 https://t.co/HwroPYv8pY,13,10,None,None,2015,12,10,13,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,giant_schnauzer,0.119693,2631,1174,6831416,103,Twitter for iPhone,Original tweet,https://t.co/HwroPYv8pY
6.74801E+17,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,10,Tedders,None,2015,12,10,11,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,Pembroke,0.876479,3153,929,6831416,103,Twitter for iPhone,Original tweet,https://t.co/cMI2AcLm4B
6.74805E+17,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10,10,None,None,2015,12,10,10,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,English_springer,0.594467,906,380,6831416,103,Twitter for iPhone,Original tweet,https://t.co/vqFkgYPCW8
6.75E+17,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,13,10,None,None,2015,12,10,13,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,Rottweiler,0.591829,2362,1190,6831416,103,Twitter for iPhone,Original tweet,https://t.co/i9CDd1oEu8
6.75003E+17,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,10,Laela,None,2015,12,10,12,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,Pembroke,0.655279,1624,505,6831416,103,Twitter for iPhone,Original tweet,https://t.co/pCGDgLkLo6
6.75015E+17,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,10,10,Moe,None,2015,12,10,10,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,golden_retriever,0.258372,2846,1290,6831416,103,Twitter for iPhone,Original tweet,https://t.co/JAncIdNp8G
6.75047E+17,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11,10,a,None,2015,12,10,11,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,Samoyed,0.978007,1110,354,6831416,103,Twitter for iPhone,Original tweet,https://t.co/diboDRUuEI
6.75109E+17,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,9,10,a,None,2015,12,11,9,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,dalmatian,0.989519,2928,1216,6831416,103,Twitter for iPhone,Original tweet,https://t.co/WjcELNEqN2
6.7644E+17,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11,10,None,None,2015,12,14,11,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,Maltese_dog,0.579472,1818,728,6831415,103,Twitter for iPhone,Original tweet,https://t.co/dB0H9hdZai
6.75112E+17,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8,10,Oliver,None,2015,12,11,8,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,Labrador_retriever,0.631501,1011,272,6831416,103,Twitter for iPhone,Original tweet,https://t.co/lFU9W31Fg9
6.75145E+17,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,9,10,None,None,2015,12,11,9,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,Labrador_retriever,0.458746,2242,967,6831416,103,Twitter for iPhone,Original tweet,https://t.co/YDgstgIDGs
6.75147E+17,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,7,10,Coops,None,2015,12,11,7,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,Cardigan,0.229944,1255,338,6831416,103,Twitter for iPhone,Original tweet,https://t.co/Uz52oYnHzF
6.75147E+17,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10,10,None,None,2015,12,11,10,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,golden_retriever,0.949215,994,260,6831416,103,Twitter for iPhone,Original tweet,https://t.co/f50mbB4UWS
6.75149E+17,holy shit 12/10 https://t.co/p6O8X93bTQ,12,10,None,None,2015,12,11,12,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,chow,0.999876,3934,1816,6831416,103,Twitter for iPhone,Original tweet,https://t.co/p6O8X93bTQ
6.75167E+17,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,10,10,Arnold,None,2015,12,11,10,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,standard_poodle,0.132569,3808,1744,6831416,103,Twitter for iPhone,Original tweet,https://t.co/bijCeHeX4C
6.75349E+17,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,13,10,None,None,2015,12,11,13,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,borzoi,0.866367,4143,2445,6831416,103,Twitter for iPhone,Original tweet,https://t.co/ZQZf2U4xCP
6.75363E+17,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,10,Daisy,None,2015,12,11,12,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,Labrador_retriever,0.479008,1102,250,6831416,103,Twitter for iPhone,Original tweet,https://t.co/cZlkvgRPdn
6.75372E+17,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13,10,None,None,2015,12,11,13,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,Chihuahua,0.416385,1799,545,6831416,103,Twitter for iPhone,Original tweet,https://t.co/IyAXinfyju
6.75433E+17,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12,10,None,None,2015,12,11,12,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,Labrador_retriever,0.986548,1596,613,6831416,103,Twitter for iPhone,Original tweet,https://t.co/wNkqAED6lG
8.05521E+17,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,None,2016,12,4,13,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,6263,1866,6831335,103,Twitter for iPhone,Original tweet,https://t.co/WNdOIm4bXy
8.05827E+17,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,None,2016,12,5,12,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,7186,2067,6831335,103,Twitter for iPhone,Original tweet,https://t.co/SgpBVYIL18
8.05933E+17,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,None,2016,12,6,12,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,9024,2142,6831335,103,Twitter for iPhone,Original tweet,https://t.co/3P9dKV5Me1
8.06219E+17,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,incredibly,None,2016,12,6,11,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,7001,1353,6831335,103,Twitter for iPhone,Original tweet,https://t.co/7Mgf5xvIAQ
8.06542E+17,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,None,2016,12,7,11,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,11156,2679,6831335,103,Twitter for iPhone,Original tweet,https://t.co/BCB87qUU0h
8.0701E+17,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,None,2016,12,8,12,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,14233,4298,6831335,103,Twitter for iPhone,Original tweet,https://t.co/IARUfU6khr
8.08001E+17,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,None,2016,12,11,12,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,13742,3983,6831335,103,Twitter for iPhone,Original tweet,https://t.co/O9iGgvfuzl
8.05208E+17,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,None,2016,12,4,12,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,8502,1916,6831335,103,Twitter for iPhone,Original tweet,https://t.co/lHy4Xbyhd9
8.08838E+17,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,None,2016,12,14,13,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,11030,3426,6831335,103,Twitter for iPhone,Original tweet,https://t.co/Zrrcw29o13
8.09085E+17,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,None,2016,12,14,11,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,14418,3952,6831335,103,Twitter for iPhone,Original tweet,https://t.co/ySn6zB6mwQ
